,id,created_at,tweet_clean,sentiment,sentiment_category
248,828018446873006080,2017-02-04 23:12:36,' Walking down the street and saw this,0.0,neutral
249,828004976228188160,2017-02-04 22:19:04,' Maybe my favorite mug ever ',0.4588,positive
250,828004231101706241,2017-02-04 22:16:06,' I wish !',0.4574,positive
251,828002410811494400,2017-02-04 22:08:52,""" Then so be it . I ' d rather do what I believe is right , than do what right simply to avoid criticism .""",-0.6249,negative
252,828000753432293376,2017-02-04 22:02:17,"' Wow , cool !'",0.75,positive
253,828000589082742784,2017-02-04 22:01:38,""" That ' s exactly what I thought . Love Half - Life .""",0.6369,positive
254,827999209085403143,2017-02-04 21:56:09,' are important :)',0.2023,positive
255,827983309359763456,2017-02-04 20:52:58,"' , and electric",0.0,neutral
256,827954983710650369,2017-02-04 19:00:25,' 26 diameter tunnel running 2 under D . C .,0.0,neutral
257,827928366711967745,2017-02-04 17:14:39,""" Really don ' t want to get in politics . I just want to help invent and develop that improve . so bizarre .""",0.5811,positive
258,827926509197332484,2017-02-04 17:07:16,"' Yes , for now , but this should be on all : judicial , legislative and executive .'",0.2144,positive
259,827925653022453760,2017-02-04 17:03:52,"' In addition , I again raised climate . I believe this is doing good , so will remain on council & ; keep at it . Doing otherwise would be wrong .'",-0.0516,negative
260,827924171661377536,2017-02-04 16:57:59,""" At my request , the agenda for yesterday ' s White House meeting went from not the travel ban to it be first and foremost """,0.4449,positive
261,827919530638794752,2017-02-04 16:39:32,""" First I ' of this meeting . Will find out why .""",0.0,neutral
262,827849760048558080,2017-02-04 12:02:18,' maybe ',0.0,neutral
263,827848585639297024,2017-02-04 11:57:38,""" Video of ' s entrant into the competition . Air been removed from the tube to \ xe2 \ x80 \ xa6",0.0,neutral
264,827720686911291392,2017-02-04 03:29:24,',0.0,neutral
265,827692878986100736,2017-02-04 01:38:54,"' Yes . Green & ; dual already . Work & ; spousal not yet , but hopefully soon . This is separate from judicial action .'",-0.2586,negative
266,827681242128715777,2017-02-04 00:52:40,' There already been and there will be progress on this matter ',0.4404,positive
267,827330589191704576,2017-02-03 01:39:18,' Regarding the meeting at the White House :,0.0,neutral
268,827236313925496832,2017-02-02 19:24:41,' world yes ',0.4019,positive
269,827024562470522884,2017-02-02 05:23:15,""" : The AI that beat the world ' s best poker human intuition in a way no other machine ever had",0.4588,positive
270,826262139371347968,2017-01-31 02:53:39,""" Headline & ; article is misleading . I said it won ' t be retracted ( ie withdrawn by ). It may be \ xe2 \ x80 \ xa6",0.25,positive
271,826150838544371712,2017-01-30 19:31:23,"' Yes , I believe that is critical to ensure a good future for humanity '",0.7096,positive
272,826149691498729472,2017-01-30 19:26:50,' Top AI agree on for AI,0.5106,positive
273,826149017369186304,2017-01-30 19:24:09,""" : Meet the utility grid of the future . ' s installation at ' s substation will reduce the LA Basin ' s \ xe2 \ x80 \ xa6 """,0.0,neutral
274,826125419527016448,2017-01-30 17:50:23,"' I agree with great , US strength as a great manufacturer of and anything \ xe2 \ x80 \ xa6",0.9313,positive
275,826121298656964608,2017-01-30 17:34:00,"' Yeah , sorry about that :)'",0.2263,positive
276,826020192937340928,2017-01-30 10:52:15,"' Yes , the order is still bad , but it is always important to read the source material '",0.2023,positive
277,825936326264360961,2017-01-30 05:18:59,""" Reading the source material is better than reading other people ' s about the source material",0.4404,positive
278,825933821061132288,2017-01-30 05:09:02,""" : to team for pod -- flew down entire length of track at the world ' s first competition \ xe2 \ x80 \ xa6 """,0.0,neutral
279,825933686990204928,2017-01-30 05:08:30,' : Watch live replay now of both and test at,0.0,neutral
280,825857378927079424,2017-01-30 00:05:17,' : now at as team their first flight in the test \ xe2 \ x80 \ xa6 ',0.0,neutral
281,825843728019435520,2017-01-29 23:11:02,' Strategic & ; Policy Forum ',0.0,neutral
282,825819528080658432,2017-01-29 21:34:53,"' Exactly . There is no possibility of retraction , but there is possibility of modification .\ xe2 \ x80 \ xa6",-0.1531,negative
283,825809205244223488,2017-01-29 20:53:51,' Please read immigration order . specific . Will seek advisory council consensus & ; present to President .,0.3182,positive
284,825504408548958208,2017-01-29 00:42:42,' It is not ',0.0,neutral
285,825502618680045568,2017-01-29 00:35:36,""" Many people negatively affected by this policy are strong of the US . They ' done right , not wrong & ; don ' t deserve to be .""",0.6433,positive
286,825502400454594561,2017-01-29 00:34:44,' The blanket entry ban on from certain primarily is not the best way to address the country \ xe2 \ x80 \ x99s ',-0.7067,negative
287,825212805498302464,2017-01-28 05:23:59,"' This is silly . If actually did make it worse , that would imply removing ma \ xe2 \ x80 \ xa6",-0.4588,negative
288,825205236956483585,2017-01-28 04:53:54,' And we start digging the tunnel tonight,0.0,neutral
289,825135988464775168,2017-01-28 00:18:44,""" : Here are all the futuristic in Musk ' s competition this weekend \ xe2 \ x80 \ xa6 """,0.0,neutral
290,825048948515549184,2017-01-27 18:32:52,' pod race happening this weekend at ( near LAX ). We built a ~ mile long vacuum tube on our campus big enough to fit people .',0.3612,positive
291,825036546206076928,2017-01-27 17:43:35,""" official Yeah , am hearing this from a lot of people & ; it ' s getting me down . I ' m just trying to make a \ xe2 \ x80 \ xa6",0.296,positive
292,824942405262544896,2017-01-27 11:29:30,' : arrive today for Testing Week before first - ever Competition at on . 27 - 29 \ xe2 \ x86 \ x92,0.0,neutral
293,824423132106629120,2017-01-26 01:06:06,"' : A brief chat with Musk about climate change , Rex , and Trump",0.0,neutral
294,824300186834898945,2017-01-25 16:57:33,""" tend to have the biggest effect on the surface , like on water . That ' s why LA can \ xe2 \ x80 \ xa6",0.3612,positive
295,824183010241216512,2017-01-25 09:11:56,"' Starting across from my desk at . and the 105 Freeway , which is 5 from LAX '",0.0516,positive
296,824182450209386497,2017-01-25 09:09:43,' ',0.0,neutral
297,824182237352562688,2017-01-25 09:08:52,' Maybe next month ',0.0,neutral
298,824182024479133698,2017-01-25 09:08:01,' Exciting progress on the tunnel front . Plan to start digging in a month or so .',0.7184,positive
299,824149662366126087,2017-01-25 06:59:26,' Rex a carbon tax . This is what is really to move the needle .,0.0,neutral
300,824148084632551425,2017-01-25 06:53:09,' : Why it that human poker are getting by an AI,0.0,neutral
301,824147366844436481,2017-01-25 06:50:18,""" I ' m just saying that we should see what first . The may be surprising .""",0.2732,positive
302,824141566788898817,2017-01-25 06:27:15,""" No they don ' t """,-0.296,negative
303,824125950107545600,2017-01-25 05:25:12,' Was wondering what those were ',0.0,neutral
304,824113827679641600,2017-01-25 04:37:02,' Sigh ',0.0258,positive
305,824056075217420291,2017-01-25 00:47:33,' That may be a difficult award to decline ',0.25,positive
306,824054997507657728,2017-01-25 00:43:16,"' also said that \ xe2 \ x80 \ x9cthe risk of climate change does exist \ xe2 \ x80 \ x9d and he \ xe2 \ x80 \ x9caction should be taken ""'",-0.2732,negative
307,824054472850583552,2017-01-25 00:41:11,"' ... on how to address of climate change . They do require a global response .""'",0.0,neutral
308,824054301718777856,2017-01-25 00:40:30,"' at his confirmation hearing : "" I think it \ xe2 \ x80 \ x99s important that the United maintain its se \ xe2 \ x80 \ xa6",0.5574,positive
309,824013720967753728,2017-01-24 21:59:15,"' , fine . Soldier 76 . My dark secret is out ...'",0.2023,positive
310,824013269891502080,2017-01-24 21:57:27,""" I share The Economist ' s opinion that he should be given the benefit of the doubt unless his prove otherwise """,0.4019,positive
311,824011724357373953,2017-01-24 21:51:19,"' Rex is an exceptionally competent executive , geopolitics and how to win for his team . His team is now the .'",0.7501,positive
312,824010489449431040,2017-01-24 21:46:24,"' This may sound surprising coming from me , but I agree with The Economist . Rex the \ xe2 \ x80 \ xa6",0.5859,positive
313,823915595615719424,2017-01-24 15:29:20,' There will be a update this weekend that self - calibration ability ',0.3182,positive
314,823728646204440576,2017-01-24 03:06:28,"' : In 1927 flew from to . 45 later , in 1972 we last on the Moon . 45 later , in 2017 we \ xe2 \ x80 \ xa6 we \ xe2 \ x80 \ xa6 we \ xe2 \ x80 \ xa6 '",0.0,neutral
315,823727035088416768,2017-01-24 03:00:03,"' 3 maybe , 6 definitely '",0.4019,positive
316,823632597284691969,2017-01-23 20:44:48,"' Yes , safety should improve significantly due to autonomy , even if disallow no driver present '",0.7351,positive
317,823234503355158528,2017-01-22 18:22:55,"' Auto steer limited to 45 on for now , i . e . heavy traffic , where it is most . Limit will raise as we get more data .'",-0.2263,negative
318,823214178458476545,2017-01-22 17:02:09,' Autonomy capability should improve via every 2 to 6 ',0.4404,positive
319,823213071309029377,2017-01-22 16:57:45,' For now ',0.0,neutral
320,823212410022477824,2017-01-22 16:55:07,""" The 100D price into account exchange rate , whereas other vehicle haven ' t yet been """,0.0,neutral
321,822985910782283776,2017-01-22 01:55:06,' Yes . Block 5 is the final upgrade of the Falcon architecture . Significantly performance & ;\ xe2 \ x80 \ xa6,-0.0516,negative
322,822985098656026624,2017-01-22 01:51:52,"' If we applied to doing super complex , our pace of innovation would drop dramatically '",0.6597,positive
323,822984601630953477,2017-01-22 01:49:54,' will never stop . People are the wrong car if they expect this . There will be \ xe2 \ x80 \ xa6,-0.2987,negative
324,822981755057487872,2017-01-22 01:38:35,' Yes ',0.4019,positive
325,822931043141332992,2017-01-21 22:17:04,"' Unfortunately , that would require stripping down the entire car and 300 + . Wish there was an easy way .'",0.4939,positive
326,822930188040142849,2017-01-21 22:13:40,""" Giant X made of Model X ' s by in China !",0.0,neutral
327,822926184719609856,2017-01-21 21:57:46,' Expendable . Future will go on Falcon Heavy or the Falcon 9 .',0.0,neutral
328,822924978441965568,2017-01-21 21:52:58,""" Car won ' t complete camera calibration . Working on solution to adjust image crop dynamically ,\ xe2 \ x80 \ xa6",0.8176,positive
329,822922507535560705,2017-01-21 21:43:09,' Autopilot for HW2 rolling out to all HW2 today . Please be cautious . Some will require adjustment of camera pitch angle by service .',0.2263,positive
330,822908233090072576,2017-01-21 20:46:26,' a driver fix and camera pitch angle health check for HW2 ',0.0,neutral
331,822180663285514240,2017-01-19 20:35:20,"' Similar to , the T is like a cross section of an electric motor , just as the X is like a rocket trajectory '",0.6124,positive
332,822175321344442368,2017-01-19 20:14:06,' : \ xe2 \ x80 \ x99s Autopilot in probe that a 40 % drop in,-0.2732,negative
333,822131228585271296,2017-01-19 17:18:54,' Our target is a 90 % reduction with HW2 as the ',0.0,neutral
334,822130935587999748,2017-01-19 17:17:44,"' Not specifically , but there have been several of pedestrian and bicyclist saved by Autopilot '",0.5719,positive
335,822130440668446720,2017-01-19 17:15:46,' It might . Am not sure .',-0.2411,negative
336,822129390729326593,2017-01-19 17:11:35,' Looking good so far . Should roll out this weekend .',0.4404,positive
337,822129092036206592,2017-01-19 17:10:24,' Report highlight : \ xe2 \ x80 \ x9cThe data show that the crash rate by almost 40 percent after installation .\ xe2 \ x80 \ x9d ',-0.0772,negative
338,822128741228756992,2017-01-19 17:09:00,' Final report on Autopilot by is very positive,0.5984,positive
339,822112771940618240,2017-01-19 16:05:33,' One million ',0.0,neutral
340,822104210074255360,2017-01-19 15:31:32,' : Meet the race car that \ xe2 \ x80 \ x99ll do 0 - 62mph in 2 . 1,0.0,neutral
341,821808377965613056,2017-01-18 19:56:00,' : launch and landing \ xe2 \ x86 \ x92,0.0,neutral
342,821626149591810048,2017-01-18 07:51:53,' Falcon before launch,0.0,neutral
343,820935727651241986,2017-01-16 10:08:24,' Not the ideal ending ',-0.4168,negative
344,820935404945715200,2017-01-16 10:07:07,' There will be many to HW1 over the course of the year ',0.0,neutral
345,820935108857212928,2017-01-16 10:05:56,' Yes ',0.4019,positive
346,820934816820436992,2017-01-16 10:04:47,"' Yeah , it a lot of potential '",0.296,positive
347,820934434002063361,2017-01-16 10:03:15,"' "" Ghost in the Shell "" and the end of "" Colossus : The Project """,-0.3182,negative
348,820932361915203585,2017-01-16 09:55:01,"' HW2 Autopilot now to all HW2 , but in non - mode to assess reliability . If good , actuation by end of week .'",0.5927,positive
349,820759138036695040,2017-01-15 22:26:42,' 180 and does a burn ',0.0,neutral
350,820534283437621248,2017-01-15 07:33:12,' It does ',0.0,neutral
351,820494936051097602,2017-01-15 04:56:51,',0.0,neutral
352,820411394247925766,2017-01-14 23:24:53,' : First stage landed on Just Read the,0.0,neutral
353,820347961427173376,2017-01-14 19:12:49,' All ',0.0,neutral
354,820346008068452352,2017-01-14 19:05:04,' Mission good . the 10 Iridium . Rocket is stable on the .',0.6249,positive
355,820322918085181440,2017-01-14 17:33:19,' : Less than 1 hour until Falcon 9 launch of 10 NEXT . Instant launch window at 9 : 54am PST,0.0,neutral
356,820036970025918464,2017-01-13 22:37:03,""" : ground wind for tomorrow ' s launch attempt of 10 NEXT . Weather overall 60 % favorable",0.4767,positive
357,819748895878094848,2017-01-13 03:32:21,' : Building the Supercharger Network for the Future,0.0,neutral
358,819664721888452608,2017-01-12 21:57:52,' Have you tried steam ? They are amazing .',0.5859,positive
